client_id,company_name,business_sector,company_size,employee_count,annual_revenue,headquarters_governorate,credit_rating,digital_maturity_score,cash_flow_predictability,seasonal_variation,revenue_per_employee,company_maturity,business_volatility,digital_readiness
C_00139,Company_139,1,0,-1.354818307553904,0.663217337830093,1,0,-1.0196749195224264,-1.5719772757194115,0.6467432536874128,192548.14151474487,2.0553842860409395,0.6319757667422728,0.3312911136623584
C_00140,Company_140,1,0,-0.789645770539368,-1.5067601713162158,0,1,-1.104807994103062,1.4426666271269921,0.6185793425228218,4939.783819194307,2.0094328007616693,0.027835089369728783,0.3139821526933851
C_00141,Company_141,1,1,0.7329955350644994,1.3590610568039705,0,2,1.324045110898709,-1.5459267452100043,-0.8822871672057833,25608.15537779001,2.3204321773234184,0.6267551882411081,0.8954896780602473
C_00142,Company_142,0,2,1.3314135154328317,0.4845120692467093,2,0,0.6572130421049237,1.5381923807579392,-0.7162431175316362,14568.419010832089,2.460502453842098,0.00869153697515479,0.7451998342563155
C_00143,Company_143,1,0,0.7396446237352586,0.018569314873599196,1,0,-1.2780728730574535,-0.7448837941324864,1.7298068271827147,14387.602906781525,1.9159112338042106,0.46622457611423684,0.23429146520086397
C_00144,Company_144,0,2,0.2609102394405929,1.0183509779308495,0,1,1.5853246908911296,-1.1729708774795882,-0.17608654800412737,28560.37435043208,2.9614606181842458,0.5520140852047013,0.9250302130454514
C_00145,Company_145,2,1,0.7928373331013326,1.5660268322275859,0,1,0.6173015697658312,0.7764465059324294,-1.3213892404408645,26648.951648475908,1.9389598108364505,0.16134693629721264,0.7596085080229235
C_00146,Company_146,2,1,0.7063991803814624,-1.5814961308538527,2,2,-0.7493143163418087,0.40711393988930894,0.3474156160325323,1097.0074378465758,1.201314306051923,0.2353619224169179,0.4010524991993277
C_00147,Company_147,0,0,0.10798120001313023,1.0299189983053023,1,1,-1.100452709039628,0.3878834689643113,-1.4390797470312209,31258.24500680182,2.011783612340662,0.23921574731472806,0.3932161370347079
C_00148,Company_148,1,1,-0.3175604749154616,-0.6483035197752667,1,0,-0.385752211787712,-1.2668098203838905,-0.2216277655903687,16164.017743617456,1.3975508307846736,0.5708195973504644,0.5011991354689211
C_00149,Company_149,1,0,0.7928373331013326,0.6249952925794391,1,2,0.19699558134931808,-0.6840082112931992,0.25132623099709417,18997.67548797526,2.712095169395396,0.45402498736106756,0.609021033091893
C_00150,Company_150,1,2,-1.2151874454679599,-1.3356499211343058,0,0,0.6685732261516206,0.9653485363246914,0.49469557722632995,19248.653000325685,2.4666342343817185,0.12349059097879023,0.7015764872366819
C_00151,Company_151,2,2,0.5933646729785552,0.49562802783535626,2,1,-1.5231922582260247,0.12176997137543284,0.23983135065261996,19582.222202466375,1.2836054305107003,0.29254542533723815,0.23806251623435126
C_00152,Company_152,0,1,-0.5436294897212759,-1.447913753173863,2,0,-1.2839518681224207,0.8047622502872811,0.6338037078046898,4870.143049876989,0.9127379834956144,0.15567240440351338,0.27472494067568
C_00153,Company_153,1,0,-1.3215728642001079,-0.7322947764569182,1,2,1.5800718411907873,0.37140519330718946,0.6816568527742559,69715.28157669085,3.4586253365164747,0.24251802676737766,0.8912590759656349
C_00154,Company_154,0,0,0.07473575665933399,1.3095883568775926,2,2,-1.4528315680153605,1.3957395408792561,0.561593440215238,35133.25449865275,1.8215833637215142,0.03723937146290024,0.24101068402005177
C_00155,Company_155,0,0,1.1851335646761283,1.3929388287289595,2,0,0.4935614274552103,-0.07784561485669227,0.38175068530370776,21678.807017270123,2.872169748855832,0.33254878870845683,0.6680882314179071
C_00156,Company_156,0,2,-0.23112232219559137,-1.1601818445738985,1,1,-1.1918468541344394,-1.117991173697895,-0.1344525353676162,7850.501481584843,1.462452647452769,0.5409960424259,0.3238428560077747
C_00157,Company_157,1,0,0.3141029488066669,0.047187455274626,1,1,1.2797332321205617,0.7105598823216425,-0.8993092734081057,17887.048984468827,3.2965143679948925,0.17455074765961842,0.8865702432474303
C_00158,Company_158,2,1,0.9191700178457584,-0.48374894077992275,2,2,-0.7221414602476257,-0.4884342529604919,1.3912246174099192,9480.992645041611,1.21598114503264,0.4148315743174934,0.3672024385688245
C_00159,Company_159,0,1,0.6266101163323514,0.5304325550010287,1,2,0.7468842352135455,-1.2389120496367183,0.40618336730061444,19593.2430903694,2.0089034370134806,0.5652288282050715,0.7218520463209134
C_00160,Company_160,1,2,-0.41064771630609104,1.1295257121113416,1,1,-0.7441648338610795,0.5614235656984096,-1.369712509041079,46589.078983601634,1.704093794160096,0.20443796427599392,0.4675007954135376
C_00161,Company_161,0,2,-0.8361893912346828,0.706087512228214,2,0,1.0757649142428785,-0.9315492554152347,-1.6273906071607065,61902.35321982588,2.686420292307348,0.5036327085025893,0.8702360126634586
C_00162,Company_162,0,2,-1.4146601055907373,-0.954745319047315,0,2,-1.1244368053743201,0.7307656944541606,-0.955079731185025,81815.12167059163,1.4988379404606182,0.17050146242991815,0.3696217308707459
C_00163,Company_163,1,0,-1.408011016919978,0.9762071432994721,1,2,-0.8990372385482958,1.348667407651201,-0.6451618240748228,280190.3360161862,2.120499761415406,0.04667272126150057,0.4064941233499749
C_00164,Company_164,2,0,-0.7829966818686088,-1.5153234512624383,2,2,1.5888035189172092,1.3890611113830678,-0.3591159379986515,4694.411479902532,3.4633383527265136,0.03857774211284748,0.9327455512553475
C_00165,Company_165,0,2,1.2848698947375168,0.33172348961146564,2,1,-0.6666591642319418,-0.44696659514177667,-1.5429515963541993,13773.960085696961,1.7459283062409434,0.4065213726183815,0.4908263249000595
C_00166,Company_166,1,0,0.05478849064705625,-0.3836541117450296,0,2,0.5326274467683686,-0.8165244263498527,-0.1367614873907379,15628.973116453524,2.8932560495706965,0.480581502328418,0.6962520721779689
C_00167,Company_167,1,2,0.26755932811135213,1.7077151086792322,1,0,-1.5893484368774864,0.5286149244690221,-0.41574589354658287,35644.82945249071,1.2478969272713862,0.21101288170397936,0.24872374348829288
C_00168,Company_168,0,2,-0.4239458936476095,1.696234804509855,2,2,0.9388737977519771,0.1721774017047955,1.748820625211137,56517.28412763696,2.6125318517067866,0.28244367531792847,0.7122162398293528
C_00169,Company_169,1,1,1.6040261509339608,0.03999623260696894,2,2,0.2909233119144424,-0.19034783883421397,-0.37437079746677876,10629.090146405171,1.7627936640714041,0.3550944597694812,0.6531081212043928
C_00170,Company_170,0,1,0.35399748083122234,-0.2975265331916458,2,2,-0.3432553679043869,-0.46492968958544956,-0.19964070797045383,14086.64155531707,1.4204889556643339,0.41012121273039637,0.509537780748976
C_00171,Company_171,0,0,1.5109389095433312,-0.3317349431711111,0,0,-1.660667203840924,-0.2711169202916899,-0.964989714730272,8624.269623860344,1.7094018619116589,0.3712807454984208,0.25422437303121215
C_00172,Company_172,1,1,0.30745386013590764,-0.15271999260500924,2,2,0.5712567924412454,-1.8635068187816122,-1.5077016051483005,15909.323724153735,1.9141066510294014,0.6903988711936512,0.7567564052522943
C_00173,Company_173,1,1,-1.354818307553904,1.2798093543012836,2,2,0.1921148983842492,1.3408220388603518,1.061235117605607,242542.3322731019,1.7094607686935899,0.048244948883829686,0.5771503454173559
C_00174,Company_174,2,2,0.7130482690522216,0.09429019798853085,2,1,1.416314351285488,-0.4044164094440231,0.18693031941012164,15190.411570526096,2.8702354842314355,0.3979942301636801,0.8747274150546682
C_00175,Company_175,2,0,0.008244869951741526,-0.709998307976355,2,2,1.53740236744299,-0.007725584656239774,1.2557395119099728,12130.325499057864,3.4355940328256986,0.31849659418469023,0.8602027842613963
C_00176,Company_176,0,0,-1.4811509922983297,0.5634009664729108,1,0,-1.4924215443050959,-1.6933724831813082,0.5049941829263048,390610.34004812216,1.8002142516385091,0.6563036095088974,0.23461663353709922
C_00177,Company_177,1,0,0.6997500917107031,1.2172314013178827,1,0,-1.298651248052441,-0.22719289813017227,-0.07582431879027263,24779.313337344378,1.9048038363524973,0.36247828346417177,0.2985525355813933
C_00178,Company_178,2,1,-0.005053307389776967,-0.41529249423881087,2,1,1.5665552482554925,1.3457707741637566,-1.3874381186201552,15831.108828032235,2.4513296112727705,0.04725321241521607,0.9670695793888372
C_00179,Company_179,2,0,-1.4811509922983297,1.5771057592927953,0,2,-1.5386095349741613,0.17826925324988968,1.2102930146068371,564665.4287710229,1.7752837909008514,0.2812228560644733,0.19780792078035075
C_00180,Company_180,2,2,0.8260827764551288,-0.6146204201156751,0,2,-0.6816903500618654,-1.3693410661325662,1.4173699304482343,8796.181655058068,1.737815063323357,0.5913670643995474,0.3749411801375333
C_00181,Company_181,1,1,-1.4146601055907373,-0.8066535469101288,1,2,1.6489337161019992,0.36232105292105804,0.6230411647354179,97825.12095308164,2.4957942681787317,0.2443385066990349,0.908356967907556
C_00182,Company_182,0,1,0.7795391557598141,1.5496411593175028,2,2,-0.9808572336042549,0.2717678529376832,1.4287777181872827,26664.271591640696,1.076336546156421,0.2624855493811088,0.309915708436688
C_00183,Company_183,2,2,0.32075203747742614,-0.24658628802990004,1,2,-1.5240837100673978,-1.720129875716678,1.5630512930944929,14847.490087452607,1.2831242598685284,0.6616658445761232,0.18752170192705875
C_00184,Company_184,0,0,0.7595918897475364,0.10954311762475166,1,1,-1.053075523933603,1.1183713257837251,1.8418870268775487,15015.805275410934,2.037355953463039,0.09282451742034148,0.2786047160991887
C_00185,Company_185,2,0,1.4444480228357388,0.22417145804597105,2,1,1.3834591333791144,-1.048937235388559,-0.09315296735949492,12363.648858851935,3.3525015298381646,0.5271574948528173,0.8782909657912922
C_00186,Company_186,1,2,-1.0090656966744231,0.9403491063783989,0,2,1.6412104681371689,-0.13173451156849136,0.0094348117782949,87962.07041305445,2.9916255626913255,0.3433482315652353,0.9300371273302159
C_00187,Company_187,2,2,0.028192135964019267,0.5315759748444224,2,1,-0.5120420814795684,1.5401739516876845,1.9047572880944181,26833.93753381485,1.8293845262473032,0.00829442619114884,0.3930239399819288
C_00188,Company_188,2,2,0.16782299804996345,0.710473063607751,2,0,0.12554047664794682,-0.9693007693698313,-0.6478765932705028,26677.997729413633,2.1735265142870484,0.5111981875267735,0.6278081211120875
C_00189,Company_189,2,2,1.6771661263123125,0.035192715055412264,2,0,-0.9812251795747463,-1.344472273225747,0.26784315225762295,10362.949621702943,1.5761379433932776,0.5863833084813186,0.3540096759935304
C_00190,Company_190,0,0,-0.7962948592101273,-1.4078648630899304,0,0,0.24991650930705275,1.199551597362295,0.013672287234044142,7386.5219511964715,2.7406598048674984,0.0765558283673966,0.6294895888128381
C_00191,Company_191,0,2,1.291518983408276,1.3708785258288383,1,0,-0.6393480571953915,1.4722108110128593,1.5903609336947717,20731.21839660888,1.7606697676427858,0.02191437573307864,0.37750077677746563
C_00192,Company_192,0,2,-0.6899094404779794,-1.241724079852284,2,2,-0.9913236224984137,1.5257693822157214,-1.469578608226968,10083.356406732204,1.5706872010861743,0.01118113077003291,0.41793805021948216
C_00193,Company_193,2,2,-1.4479055489445336,-0.9956512374716443,2,1,-0.16620659750826292,1.2715596354733243,0.17858647922583495,94982.12020104706,2.0160529183973432,0.0621252732761004,0.533371870750672
C_00194,Company_194,0,1,-0.3375077409277393,-1.6405798940724694,2,2,-0.19917513587680155,1.290159549095339,-1.7020838510428529,1095.7831710553526,1.4982577980756162,0.05839781332500471,0.5978130831485375
C_00195,Company_195,0,2,1.7104115696661086,1.226146825639502,2,2,1.5717600465307713,0.3712655845623087,0.5581365644457371,17253.293015782016,2.9541389566712093,0.24254600463953024,0.8941644548716299
C_00196,Company_196,1,0,-1.4013619282492187,-1.5336732832391793,0,0,-0.08400459142042344,0.9991641291149608,0.3144774730606627,17901.940275173572,2.560422328186415,0.11671387844077596,0.5459490000928028
C_00197,Company_197,2,0,1.5441843528971275,-0.2055375476016865,2,2,0.4687630994619992,-0.7605495760924044,0.5678613152772701,9313.338291840577,2.8587845867511645,0.46936403020229656,0.655652681404135
C_00198,Company_198,2,1,0.3739447468435001,-0.7303117653025429,2,2,0.8893384021982607,0.4987322346665604,0.20923066721991834,9676.063586516111,2.0857945934695845,0.2170014326044446,0.7601025334272966
C_00199,Company_199,0,0,0.02154304729326002,-0.34993547393247704,2,0,-0.870609656574686,1.4929192460991447,0.9153543836601895,16355.587580408534,2.135843852076061,0.0177643638565379,0.35325432165079057
C_00200,Company_200,1,2,0.3872429241850186,-1.2965104408952672,2,2,0.41667165795472133,1.0742716700152102,-1.5454171336479952,4065.1635797065114,2.330667675440386,0.10166217678127998,0.7248158859519651
