client_id,age,monthly_income,gender,governorate,education_level,employment_sector,preferred_channel,risk_tolerance,satisfaction_score,digital_engagement_score,age_group,income_quintile,digital_adoption,risk_income_ratio
R_00160,-0.8831145030573673,-1.631152467240967,0,0,0,0,0,-0.14823159342655517,0.48468589681745494,-0.5579630535981622,young_adult,Q1,0.4705316277568319,3.2046771051663065
R_00161,-0.5451664822432718,-1.0673531096992865,1,0,1,1,1,-0.39877904442346934,1.4376509632122327,-1.4061735694309008,middle_age,Q1,0.26289643989906775,3.1480906481799904
R_00162,1.7078203231840312,0.8861438299727858,1,2,1,2,0,0.4196783369811287,0.2878567833814954,-0.2942403738571349,elderly,Q4,0.3034815877642731,5.8008705028990555
R_00163,-0.6578158225146369,-1.4170998351809017,0,2,1,1,0,-1.7053892674650724,-0.9571793930956418,0.9801738620894167,middle_age,Q1,0.7750536503181409,0.10637721839754119
R_00164,1.3698723023699357,-1.554414113810816,0,3,1,2,0,-0.063001812740203,0.5850488788087459,-0.468697828322299,elderly,Q1,0.2957793183616778,3.4983820224818083
R_00165,-0.4325171419719066,-0.4605396841495828,1,3,0,2,0,-0.3888852294662719,1.3175102664327858,1.1885793618537095,middle_age,Q2,0.7995815885230904,3.3855275451199844
R_00166,-1.052088513464415,1.0156782509584739,1,0,1,0,2,-0.5457044773079119,-0.8079655400881317,-1.0818175940042507,young_adult,Q4,0.37474264507968424,3.240886487221809
R_00167,-1.052088513464415,-1.573324153367275,0,1,1,1,1,-1.168069057245361,0.05292904914621631,0.7908442576339579,young_adult,Q1,0.7690585454034037,1.2033055483953852
R_00168,-0.20721846142917633,-1.146844107964998,0,2,0,0,2,-1.338314669670157,0.7438034132573577,-1.575541951211127,middle_age,Q1,0.1982012318526218,0.9544449607485772
R_00169,-1.3337118641428278,1.608814925917522,0,1,0,1,0,-0.06300174397589822,-0.94847715871952,0.2974211435908077,young,Q5,0.6893547568077171,4.624550107622867
R_00170,1.088248951691523,-1.6130170937563317,1,3,0,1,2,1.4538049443380088,-1.4693563284983064,0.6580322145336229,elderly,Q1,0.5572220908315165,6.461965158742697
R_00171,-0.31986780170054147,1.292416580204356,1,1,1,1,0,1.728837600570518,0.5512823105064378,1.0267793480820684,middle_age,Q5,0.7558348479787683,9.429299253735453
R_00172,-0.03824445102212858,-1.3749042182455875,0,2,2,2,1,0.3098690148366019,-1.6088207292642496,0.8743754829900945,middle_age,Q1,0.6995504727165553,4.519540112043834
R_00173,1.3135476322342532,0.41414287889699924,0,1,1,0,1,-1.465413027654315,-1.364793340335114,0.3477475044436737,elderly,Q4,0.47253234143907474,0.7560122175862937
R_00174,-1.2773871940071453,-0.3661451405251492,0,1,1,0,1,0.9198246449310381,-1.0631010000579144,0.24774781267425494,young,Q2,0.6740566125103722,6.678582654153868
R_00175,-0.31986780170054147,0.35679745079299147,0,1,1,0,0,-0.8865391184301307,-0.5084773250498725,-1.502631304845002,middle_age,Q4,0.22323103697849153,2.263521910114192
R_00176,-0.20721846142917633,0.766720153856593,1,3,2,1,1,-0.40305912743183214,1.5046674805341727,0.9727298654721375,middle_age,Q4,0.734776532292474,3.5888411923412598
R_00177,0.6939762607417449,-1.650233653066376,1,2,1,2,0,1.1619411873848178,-0.6757151294640247,-0.7202278805845238,senior,Q1,0.30088056248862044,5.755837105985035
R_00178,-0.8267898329216846,-1.6966718918948458,1,1,2,0,0,-0.4472341139481586,0.3249890769924632,-0.5258545560815745,young_adult,Q1,0.47245382427036176,2.5011496237906217
R_00179,0.412352910063332,1.5882869145827747,1,3,1,1,2,-0.07341210397262496,-0.700792818911931,-0.2504395761181455,senior,Q5,0.4239947985990031,4.593269971920656
R_00180,0.01808021911355399,-0.017497481127188602,1,0,0,1,2,-0.6293798350810127,0.8815477138982918,-0.5883259940386103,middle_age,Q3,0.3867189188879874,2.875765126288559
R_00181,-1.446361204414193,-0.5744581629849786,0,1,2,2,2,-1.1894569669649824,0.11556788752795036,-0.703793857451475,young,Q2,0.4882119502855594,1.3874950511312318
R_00182,1.7078203231840312,-0.7063826485653677,1,1,2,1,2,1.1563200551442214,0.7043079357003688,-0.5115268926524459,elderly,Q2,0.25772878449547837,7.059985553726042
R_00183,1.7078203231840312,-1.7249991888888112,1,3,2,0,1,0.4388285384470342,-1.276578157429447,-1.0274573523503896,elderly,Q1,0.14909220200608994,4.0993512912833845
R_00184,-0.4325171419719066,0.7604452213054373,1,1,0,1,0,-1.5312735466686715,-0.9562694383530902,-0.0680857275730183,middle_age,Q4,0.53497267062945,0.5926913963279781
R_00185,1.200898291962888,1.2898935739138446,1,3,2,0,1,1.0839937938028508,-0.8754365383731413,0.08752841242858977,elderly,Q5,0.4274168864372396,7.6830944800987915
R_00186,1.5388463127769836,1.6470354869314874,0,0,0,0,2,0.7524585710583198,-1.0536321736588141,-1.5393237340208192,elderly,Q5,0.05582749865942567,6.861747302873129
R_00187,0.7503009308774274,-0.4141650843542387,0,1,2,2,0,-0.00806065099817374,-0.05221514606265753,1.3839674048610608,senior,Q2,0.7391104493715265,4.345486440904773
R_00188,0.3560282399276494,-0.42635322123696945,0,2,2,2,1,1.4656176710845015,0.17050829576369664,-1.341073772037735,senior,Q2,0.1991847841826111,8.004645761361736
R_00189,0.412352910063332,1.6399450469723105,1,1,2,0,2,0.6827273633708059,-1.6271319708492944,-1.1934332393152816,senior,Q5,0.22543391320591577,6.669495542607412
R_00190,-0.37619247183622406,1.7137336409669275,0,2,0,1,0,-0.9975273679402599,0.20120812178554762,-0.4339239513448267,middle_age,Q5,0.45310145855272355,2.0759667903151424
R_00191,-1.2210625238714627,-0.1439988622520117,0,3,0,0,0,-0.1884161912030343,-1.3265658919111198,-1.506893886121401,young_adult,Q3,0.29975284399123575,3.9716485657296077
R_00192,-0.37619247183622406,-1.2721208957772698,1,1,2,0,1,0.8955657715273126,-1.5539749804922296,-0.06758754999398792,middle_age,Q1,0.5302388594100328,5.938401197979335
R_00193,-1.6716598849569233,0.7692139479328135,1,0,1,0,1,-1.5507399531677584,0.5861170891931293,-0.5719693986623052,young,Q4,0.5353243257372098,0.5412027304273817
R_00194,-0.20721846142917633,-0.43279474367358184,0,1,0,2,1,0.4884495301567233,-1.1396539274724389,-1.0616649675636212,middle_age,Q2,0.30640542541022675,5.572779882379277
R_00195,0.7503009308774274,-1.1594735426475407,1,0,1,1,1,-1.3446478020339716,1.219211182916028,1.454546830005561,senior,Q1,0.7539719629682488,0.9379282589729702
R_00196,-0.4325171419719066,0.0033440390289109765,0,1,2,0,0,1.093519153307501,-1.294558870013119,-1.5190817422138356,middle_age,Q3,0.22944458002478257,7.288317859504727
R_00197,0.4686775801990146,0.7024376861135632,0,3,2,1,1,0.12344204809017345,1.1832357608104633,-0.21867468917385907,senior,Q4,0.42584464296200497,4.9738756586268105
R_00198,1.764144993319714,-1.4321067719457004,0,0,0,2,0,1.3155901754719979,-0.4199145290743166,-0.5932851404795928,elderly,Q1,0.23567469924309928,6.619068457579023
R_00199,-1.6716598849569233,-1.659084838237601,1,0,0,0,2,0.897581209530971,-1.1746203355688523,0.2762695041773929,young,Q1,0.7139332328232599,5.206104908668748
R_00200,-0.9394391731930498,0.8698853518917212,0,1,2,0,0,0.8510378364798412,-0.5189427944314822,1.07640058778927,young_adult,Q4,0.8195091204965893,6.947398804368805
R_00201,1.200898291962888,-0.2316940175704778,0,2,1,0,1,1.4640252751644967,1.360541913713624,1.4370867160011926,elderly,Q3,0.7115858072955645,8.115041074756512
R_00202,0.8066256010131101,1.5713694253158925,1,0,2,2,0,-0.8192364106188283,1.3496465928095873,-1.4496744379710975,senior,Q5,0.13760767379568248,2.55416687936128
R_00203,0.6939762607417449,1.4754742284832478,1,2,2,0,0,0.47816651946325583,-1.515837771097471,-0.4998708481554431,senior,Q5,0.3472799065874625,6.079365038018632
R_00204,1.0319242815558403,1.1098073099316026,0,1,1,0,1,-0.9968947884733085,0.6598360190107667,0.14146161438387087,elderly,Q5,0.453289427235847,2.0381088021466387
R_00205,-1.3337118641428278,1.4418075086147053,0,3,0,2,1,0.1520867944747796,-0.9554198761600996,-1.3200136097169204,young,Q5,0.3487805947359697,5.186024355990256
R_00206,-0.03824445102212858,0.4467729529284123,0,1,0,0,1,-0.8962500721758722,1.170766054068228,1.5774860802711885,middle_age,Q4,0.8476005266819874,2.2477943947258514
R_00207,1.482521642641301,-0.5614759320393078,0,1,0,1,2,0.44472169257204963,-1.3198692398079401,1.1548314976067053,elderly,Q2,0.6279593610444317,5.4062982762503875
R_00208,0.13072955938491915,-0.5997039188915634,1,2,2,1,0,-1.2198216618226312,0.2712390869896619,-0.7227052555646462,middle_age,Q2,0.3487460123115121,1.3099890518389596
R_00209,-1.446361204414193,0.7799038106056373,1,0,0,1,0,-0.26295211361824933,0.6184307941268183,-0.5482476416926261,young,Q4,0.5209644443117728,3.9630016462892934
R_00210,0.18705422952060172,0.3818724477612459,0,1,0,0,1,1.164659802782519,-0.5222887681542174,-0.8244896870556148,senior,Q4,0.322475125913459,7.62185438125007
R_00211,1.4261969725056185,0.8481698615936225,1,1,2,2,0,0.781336214351329,-1.2464813769109282,-0.18766893216464933,elderly,Q4,0.35011528675464487,6.75584222942732
R_00212,-1.052088513464415,-0.018572478555685834,0,2,1,2,2,1.5091749825987029,1.0687173951330293,0.8097370503760806,young_adult,Q3,0.7730366947811049,8.34119035890018
R_00213,0.4686775801990146,1.124230233624403,1,1,0,1,2,-1.3157107271925066,0.8232566056694434,0.45598158933802646,senior,Q5,0.5679032306551021,1.1810551200281592
R_00214,-0.8831145030573673,0.21082486813486565,0,3,0,1,1,-1.249636697219,0.8774454980418074,0.48471256313321537,young_adult,Q3,0.6900819828822664,1.3069805100663379
R_00215,0.5813269204703797,0.5403642587648768,0,1,1,1,0,-0.01123186163259465,-1.4351623499678106,1.4560142331892083,senior,Q4,0.7687970748566437,4.585132554679164
R_00216,-0.8267898329216846,0.15962638250159866,0,1,0,2,1,1.0653490976964828,0.015280661360722456,1.1608195319928156,young_adult,Q3,0.8276073246259791,7.27990026558389
R_00217,1.2572229620985707,-1.7890624725778674,1,1,1,2,1,-1.0466903605630782,-1.2170468589229584,-0.21403594718563923,elderly,Q1,0.3590794613548973,1.2265877418655156
R_00218,-0.37619247183622406,-0.9720043126087748,0,2,0,0,1,0.21127332143146102,-1.4044203102755468,-1.4163907041984085,middle_age,Q2,0.24622894611772042,4.625880044398795
R_00219,0.9755996114201578,-0.897473727989833,0,1,1,1,0,-1.748095823208122,1.0810446433948062,0.42288914844929104,senior,Q2,0.5173867539315029,0.015264804386482683
R_00220,0.01808021911355399,-1.0166817768608758,0,0,2,0,1,-0.9588700394912295,-1.3670928212426345,1.5338560556629637,middle_age,Q2,0.833574887490578,1.8610412819947382
R_00221,-1.2773871940071453,1.351049661698615,1,0,0,1,2,0.7906442088223059,-0.07244224237145298,1.462530188900385,young,Q5,0.9298465224505766,6.9028898062947395
R_00222,-1.5026858745498757,-1.4041597110855824,1,3,2,0,0,0.7372130805197747,-1.1631402785137182,-0.7309435629627012,young,Q1,0.48733389878539735,5.413873834078335
R_00223,-0.8831145030573673,1.0371273084296548,0,3,1,0,0,1.0459773038903408,-1.0668419442758892,0.9411691587634547,young_adult,Q5,0.7861954874678294,7.5141137448078785
R_00224,-0.03824445102212858,-0.033173613129538766,1,2,0,2,1,-0.47010619151591293,0.3888933822351507,-0.48877626204477087,middle_age,Q3,0.41251925714976456,3.2797808439906952
R_00225,-1.1647378537357802,1.2257616981653785,1,2,0,1,2,-0.6939127991970578,-0.27430313677314344,-1.0418221210834135,young_adult,Q5,0.3928416867898118,2.864626151370066
R_00226,-0.37619247183622406,-0.6815212186492463,0,3,2,2,2,-0.9427649860641802,-1.2802510748835811,-1.0743338043230422,middle_age,Q2,0.31825394855919353,1.9736416840178026
R_00227,-1.3337118641428278,-0.08985243311014954,1,0,1,0,0,0.08498156642328175,1.6574365687862156,0.14473909964090687,young,Q3,0.6572053553710917,4.680976195730182
R_00228,0.13072955938491915,1.5069400664455572,0,0,2,2,2,0.7540939363535217,-0.40588884539907466,1.0382569486748432,middle_age,Q5,0.7195419445260198,6.837336591605444
R_00229,-0.7704651627860021,0.3648639924111692,0,1,2,0,1,1.2577531969136135,0.2170511928186948,-1.1192194410901333,young_adult,Q4,0.34267359957892646,7.858471154309551
R_00230,0.2997035697919669,-0.8971495462538115,0,0,0,0,2,-0.8897089354633902,1.5092414086229715,-0.3394034067000753,senior,Q2,0.41493960324207596,2.0543247968841545
R_00231,1.5388463127769836,1.5481069273460284,1,3,2,1,0,-0.8232896667336019,-0.6201102023974954,1.5185353744469468,elderly,Q5,0.6997037363067883,2.54130864989734
R_00232,1.6514956530483487,-0.3083465813449323,1,1,1,2,2,0.9843680346780838,1.0906624020063658,-0.8858029868142208,elderly,Q3,0.18375827674267156,6.868777745803108
R_00233,0.01808021911355399,1.0086382052086544,1,0,2,1,1,-0.21459411876648674,0.8522515937771517,0.9941557916186363,middle_age,Q4,0.7199332306503858,4.127541923211982
R_00234,-1.2773871940071453,-0.949741013260855,1,0,0,0,2,0.7335096547269256,-0.08917821591138775,-1.2565480521026688,young,Q2,0.3573054714787672,5.871735034786998
R_00235,1.200898291962888,1.6212576889171553,0,3,2,2,1,0.9781843939971661,0.3756982608569816,1.3970481275156885,elderly,Q5,0.7031551063377054,7.4738761226749135
R_00236,1.200898291962888,-1.0449519615085212,0,0,1,1,2,-1.240872567413997,-1.1837772174578043,-1.5207217819414354,elderly,Q1,0.08877666541492847,1.1966335427655737
R_00237,1.4261969725056185,1.5983429389939556,1,0,0,1,1,-1.3456056642850167,-0.13721249206609848,-1.189526611788267,elderly,Q5,0.13915973565425266,1.1176122626652198
R_00238,0.5813269204703797,-1.6790863458293737,0,3,0,2,2,-1.7361261118747096,-1.029140925530834,-0.9939809953683679,senior,Q1,0.2529153242392668,0.03564424862357181
R_00239,-0.5451664822432718,1.178814673099686,1,2,2,0,0,0.10614071092013262,0.05408882031563962,1.1953284241348645,middle_age,Q5,0.8106801200597181,5.017462733913843
R_00240,1.1445736218272056,0.46689748616026605,1,2,2,2,2,0.6920750476533192,1.2572775193764174,-0.9308960708669662,elderly,Q4,0.2178116661060981,6.413555323445397
R_00241,0.5250022503346972,0.1823177082411329,1,0,2,0,0,1.127138603104626,1.573486886456186,-0.06628109252099372,senior,Q3,0.45309459799208546,7.448451931768871
R_00242,0.8629502711487926,0.17809439449872824,0,1,1,1,1,-1.2437509100008166,-0.06647627770428205,-1.5559527519127176,senior,Q3,0.11039053578101884,1.3199333012983547
R_00243,-1.1647378537357802,-0.056187469437605525,0,3,1,1,0,0.375897925892204,1.4396615658854544,-1.4277043771215383,young_adult,Q3,0.3115886249647355,5.432505503347378
R_00244,-1.446361204414193,0.04671403241967583,1,0,0,2,1,-1.1643553498625085,1.6359742798240586,-1.5364727190395555,young,Q3,0.3128794337928448,1.5140791290767217
R_00245,1.4261969725056185,-1.399458739468455,0,0,2,0,2,-1.3123478507683817,0.9068927250132266,0.9037826560463135,elderly,Q1,0.5799361245576176,0.9619314732997809
R_00246,0.07440488924923656,-1.2183305462285647,0,2,1,1,0,-0.5083448830123124,-1.0814479767657228,-1.1264427838588738,middle_age,Q1,0.268571975654326,2.8219700974945128
R_00247,1.1445736218272056,1.3970113078998705,0,3,2,0,2,-0.7435258937652488,-0.6917550789922601,-0.949197057776739,elderly,Q5,0.21395812996243888,2.74603620855771
R_00248,-0.37619247183622406,1.0495173279465289,1,2,1,1,0,1.0642197509304205,-0.8693344950718642,-0.7972946000007712,middle_age,Q5,0.37658853960227956,7.56645235148879
R_00249,-0.7704651627860021,0.7664496564236353,0,3,2,1,2,0.046507645713464725,-1.3067953766742604,-0.3606685861282521,young_adult,Q4,0.5023973975801301,4.782623900657687
R_00250,0.5250022503346972,1.6471350400643856,0,1,0,0,2,0.395070707524088,1.695924779565511,-0.3082353549113151,senior,Q5,0.40214764634241135,5.883573840772547
R_00251,-0.7704651627860021,-1.1224085631112664,1,1,0,2,0,0.909331390521637,-1.284026311023522,-0.9050797095683022,young_adult,Q1,0.387763801505261,6.133194594228397
R_00252,-1.6716598849569233,-1.4168799391158426,1,0,2,2,1,-0.7083505690524913,1.0471921911713986,-0.30356748151667046,young,Q1,0.591840211675351,2.2651964048347595
R_00253,-0.15089379129349373,0.09312823507628716,0,3,1,2,2,-0.12814512233674302,1.171953108019301,-0.5553896169101454,middle_age,Q3,0.40817027607659995,4.183452753611935
R_00254,-0.4888418121075892,0.8621377755173618,0,1,2,1,2,-0.9583161486137521,-0.9533267011625863,-0.7781498904142566,middle_age,Q4,0.3902971530514705,2.1223458095310526
R_00255,1.200898291962888,-1.7715365017878282,0,1,1,1,1,0.8341257941963822,0.14307868232431153,-0.3396075526539558,elderly,Q1,0.33747726253513205,4.6000371731131535
R_00256,-0.09456912115781116,1.596366453521571,1,0,1,0,2,-1.4706784187979345,0.6961824205813311,1.2455775913831748,middle_age,Q5,0.7825511278861812,0.7757292632014384
R_00257,-1.2773871940071453,1.254766337889171,1,3,2,1,1,0.3798822762521271,1.037939659152868,0.9960067800936192,young,Q5,0.8316133054900218,5.770500433711014
R_00258,-0.20721846142917633,1.61845478348803,0,3,2,2,0,-1.3951306278440077,-1.0683734860353262,-0.28690271346053703,middle_age,Q5,0.4695427667814086,0.982843956305967
R_00259,-0.6578158225146369,1.7129811476479595,0,0,0,1,2,1.0110235766172693,-1.3451347741598363,-0.2534109973619555,middle_age,Q5,0.5153046069685614,7.584010832437671
R_00260,-1.1647378537357802,-1.1601963549250236,1,0,2,0,1,0.9247440723333714,0.982959080256554,1.5190360630439783,young_adult,Q1,0.932067228011893,6.130296153428415
R_00261,-0.8831145030573673,-1.5954320500099952,0,0,0,0,0,-0.6680201250492152,0.5635986892273881,-0.103768619705908,young_adult,Q1,0.566168801636127,2.207173083068993
R_00262,-0.20721846142917633,0.1299608064127555,0,0,0,0,2,0.049424702609246425,-0.784036294969789,1.2912408354409388,middle_age,Q3,0.8018436003679834,4.649658430524582
R_00263,1.4261969725056185,0.442056416178019,0,2,0,0,0,-0.6151678574054362,0.8457675839672198,0.7913796934774165,elderly,Q4,0.5562680633186734,2.983286573758969
R_00264,-0.7141404926503195,-0.3511075377255053,0,0,2,2,0,-1.2617614546576594,-0.9389388906496233,-1.5911690155178917,young_adult,Q2,0.23845911568734263,1.2319363125014624
R_00265,0.5250022503346972,-1.3494809259801464,1,3,0,1,0,-0.6171786074716823,0.8722503501097926,0.7219606483177395,senior,Q1,0.6190702392642449,2.5054858982374513
R_00266,-1.3900365342785104,-0.33391581120917196,0,0,1,0,0,-0.5577554111083673,0.9485273152998791,1.4608469388143415,young,Q2,0.9391695092779584,2.9957839886828896
R_00267,-1.3900365342785104,-1.265958292219475,1,3,2,1,1,1.6331309471657192,-1.4780031309605077,0.7412324795663849,young,Q1,0.7876443296860878,7.600691932932301
R_00268,-1.2773871940071453,1.2913939543118307,0,2,1,2,1,-1.2617999248833556,0.5460407298693034,-0.8437427665353762,young,Q5,0.4442275645915524,1.3337318916114904
R_00269,0.13072955938491915,-1.4904059184084648,1,2,2,2,2,-0.30620922209097273,1.212205202406423,1.2847406408863562,middle_age,Q1,0.7714426328026956,3.066755920922458
R_00270,-0.09456912115781116,1.466685209335169,1,0,1,1,0,0.8861306391504272,-1.0351250158968968,0.20840434142744776,middle_age,Q5,0.5641593752639984,7.188238958130304
R_00271,1.3698723023699357,-1.4721203681076243,1,0,1,1,1,0.7194357763765384,-1.2851607989039786,-0.31332299565356875,elderly,Q1,0.3284957252120771,5.269808309535832
R_00272,1.4261969725056185,-0.23764115317553616,1,3,1,1,2,1.6761157669057776,0.1689959157256714,-0.749626760946207,elderly,Q3,0.23178697937436904,8.64628498178905
R_00273,-0.37619247183622406,0.5994454182565475,0,0,0,0,1,-0.510071357820707,0.3039111702489886,1.1042168138966408,middle_age,Q4,0.7769791304026761,3.281617513992457
R_00274,-1.3900365342785104,-0.4576714690028667,1,3,1,2,1,0.4773916225557779,-0.5953128998082073,0.19579615017258423,young,Q2,0.6727948617450209,5.534372695817586
R_00275,0.2433788996562843,-0.514871825082642,1,0,0,0,2,-0.3544700383621504,-0.2395866967091442,-1.2160364712701517,senior,Q2,0.23519060649129114,3.455412804650321
R_00276,1.4261969725056185,1.5176165183328056,0,2,0,1,2,0.8177384292811788,-0.18753177476927124,-0.5299750918661004,elderly,Q5,0.2780377990699598,7.013102124657226
R_00277,-0.5451664822432718,-0.9255466135784011,0,3,2,0,2,-1.497950279242775,1.315602668220386,0.31477055765555007,middle_age,Q2,0.6252659901119235,0.6073594191261358
R_00278,0.5250022503346972,-0.032753182743991166,0,1,2,0,2,-0.6530103543935344,1.0042483449903163,0.6216715152922175,senior,Q3,0.5979529191527418,2.8128025277016664
R_00279,0.412352910063332,0.7112711675457071,1,0,1,0,1,-1.5163671699422456,-1.0883505124856307,1.0594662219218387,senior,Q4,0.6998143138209032,0.6309952483538334
R_00280,1.5951709829126661,1.5289963725636322,0,3,0,1,2,-1.4315712606396311,0.11633542931504193,1.5827626216627302,elderly,Q5,0.7083889977558436,0.8808114444644334
R_00281,-0.4325171419719066,-0.5532927950392759,0,3,0,2,2,-0.4031898956290136,-0.8991978565205094,-0.18002270135831222,middle_age,Q2,0.5114027300344364,3.3242770491265783
R_00282,-0.37619247183622406,-1.672742539107078,0,2,2,1,2,1.6941424312489801,-1.158387514023526,-1.5544840997415876,middle_age,Q1,0.21715139453266885,6.710795619328755
R_00283,0.8629502711487926,-0.4384655374023567,1,1,2,2,1,0.3240313089454599,0.6869440612119667,1.0637264886901134,senior,Q2,0.6620016968745227,5.161968545842929
R_00284,0.4686775801990146,-1.174659645995276,1,2,0,1,0,1.5874159677649207,-0.5927528105158216,0.7600885189915462,senior,Q1,0.6319373207691867,7.627541835524303
R_00285,0.412352910063332,-1.3198157870816678,0,2,0,0,2,0.804199159735321,-0.3195744843031182,0.7138844126820582,senior,Q1,0.6270470909895757,5.675407783929736
R_00286,-1.2773871940071453,0.2531636048237611,0,3,0,0,1,-0.13989261828301056,0.05056139604242556,1.4559553990787746,young,Q3,0.9284621058429122,4.188911962471965
R_00287,-1.5026858745498757,0.10263324656872053,1,1,2,0,1,-1.2669276240509075,-0.6316211485103348,0.5629933799737299,young,Q3,0.7597909417746367,1.2548800585304514
R_00288,1.200898291962888,-1.1108077296057295,1,0,0,2,2,0.3691080334618266,-1.209447145280933,1.2437774644336377,elderly,Q1,0.6708817626726215,4.89843851066634
R_00289,1.3698723023699357,-1.3120534869803724,0,1,2,1,0,-1.1667201803165392,1.338375483931175,-1.5072651743607286,elderly,Q1,0.07709401874834555,1.3060345353289124
R_00290,-0.20721846142917633,-1.323438586628488,1,1,1,0,2,1.1762083447776392,1.6869918665233854,-0.5762286000212352,middle_age,Q1,0.4086210379886009,6.495255147256433
R_00291,-0.7704651627860021,1.1882317111414105,0,2,2,1,2,1.199580784633952,-1.6807507646014654,-1.0550844178544423,young_adult,Q5,0.35617815161929656,7.968611395888413
R_00292,-1.6153352148212408,0.8050714417158348,1,0,2,0,1,-0.17009429802191994,0.9325813857471498,-1.1904055223948908,young,Q4,0.4002649909592165,4.213952878728137
R_00293,1.4261969725056185,-1.6469486471145227,0,1,0,2,2,-1.4444062094018542,-1.0619542032954417,-0.8250415223231746,elderly,Q1,0.21590731615378103,0.6132196416685071
R_00294,-0.4888418121075892,0.5962949216146044,0,1,0,2,1,1.0159618077451873,0.10943317340524206,1.086535200608923,middle_age,Q4,0.7829334316427183,7.304768786864124
R_00295,0.2997035697919669,-0.28352140556574956,0,0,0,0,2,-0.004696382275265649,1.2094799345395788,-0.23359042627336957,senior,Q3,0.43722004891164123,4.396088404150447
R_00296,-1.5026858745498757,-0.056958890434351726,1,3,1,2,2,-0.6194880276461222,1.1446885418656692,-0.7569328999706422,young,Q3,0.48186146989379697,2.8941660498909365
R_00297,1.7078203231840312,-1.3380943475965286,1,1,1,2,2,0.23456834604446325,-0.2874908760480186,0.21454707256937894,elderly,Q1,0.4106141060219455,4.393568984330928
R_00298,-0.37619247183622406,-1.4788850752311615,1,0,1,2,2,-0.6076321956827662,1.601544994734866,0.2711535339561671,middle_age,Q1,0.6015656690941142,2.437714084047521
R_00299,-0.6014911523789543,-1.6684783231927982,0,2,2,2,1,-1.2481996074707538,-1.1750074414179168,-0.6471081774711535,middle_age,Q1,0.4275672907467397,0.9880178866065024
R_00300,-0.6578158225146369,1.377739425684002,0,3,0,2,0,1.3977670565162663,-1.5300272112656645,1.2327129374537156,middle_age,Q5,0.8282293866541378,8.556867644250037
R_00301,-0.37619247183622406,0.4430096304031021,0,0,1,0,0,-0.3205297913939092,1.1079978843970608,-0.14487895637493056,middle_age,Q4,0.5139640415790793,3.754934117226088
R_00302,0.3560282399276494,-1.5488844950240968,1,3,1,0,2,0.7642575829997209,1.3966688560019271,-1.5640577710001737,senior,Q1,0.15223229447832234,5.22092072168607
R_00303,0.18705422952060172,0.35633418448603604,0,0,0,1,1,1.3753272418578222,1.5821892770168045,1.3806193063297982,senior,Q4,0.7867925558210802,8.161822312373104
R_00304,0.5813269204703797,1.4673215645793165,1,1,0,0,1,1.5044484298499863,-0.23986946012816968,0.5974582820758324,senior,Q5,0.5880157647950324,8.871565473675904
R_00305,1.1445736218272056,1.4210396879522924,1,2,2,1,0,-1.2445809907589047,-0.3812793544247105,0.9388787844971982,elderly,Q5,0.6115196678206613,1.3861443056582563
R_00306,0.2433788996562843,-0.32875831828050117,1,0,0,0,1,-0.26288909264921895,0.9013895341973469,-0.8531654749887716,senior,Q2,0.311598316444311,3.7353070293674993
R_00307,-0.8831145030573673,-0.7870596288656828,0,3,0,2,2,1.0241949279760985,-0.46113970181544073,-1.3072322998305528,young_adult,Q2,0.3127622060352645,6.6837600941923645
R_00308,0.5250022503346972,-0.4769428511224665,0,2,1,0,0,0.2788915470984925,0.09889818964446827,1.350500099433223,senior,Q2,0.7514182653313988,5.034325524596388
R_00309,0.18705422952060172,-1.3359691831111276,1,2,1,0,1,0.12425760536770263,-0.33931935250954487,-1.3084108395660539,senior,Q1,0.22057856366389006,4.151956413771993
R_00310,-1.2210625238714627,1.3431591266364908,0,2,1,1,1,-1.0639571345055139,-0.7165127981873377,-0.36577081615099716,young_adult,Q5,0.5400327270474949,1.8724408685940703
R_00311,-1.446361204414193,-1.0145242764650206,1,2,0,0,1,1.412595334998804,0.48975146044431006,1.3607062843917115,young,Q2,0.9229221631503095,7.410151054320694
R_00312,0.8629502711487926,-0.3797462973438601,0,3,1,1,2,0.8757019749063455,0.01460223969223965,-1.3508341124587913,senior,Q2,0.15358121695962887,6.561686655654401
R_00313,0.5250022503346972,-0.28002292385662836,1,3,1,2,1,1.029074196814433,-0.4472185940697618,-0.5876256161168266,senior,Q3,0.34331800644102967,6.994954066229732
R_00314,-1.3337118641428278,-0.4892684367230447,1,2,0,2,1,1.270547620091393,-1.0818247605017162,-1.334023009244716,young,Q2,0.345830714071201,7.481928516850466
R_00315,-0.37619247183622406,0.8424232087061694,1,0,2,0,1,0.9862291859665262,0.2914937799003369,-0.7923115344423971,middle_age,Q4,0.3776377957615287,7.300062443094582
R_00316,0.3560282399276494,0.8071064644318025,0,1,0,2,2,1.3597179976155211,-0.7705270914284813,-0.5690959322874549,senior,Q4,0.36173582704429974,8.283319534803013
R_00317,-1.5026858745498757,1.5494411594324091,0,2,2,1,2,-1.049362287135634,1.3960324682708545,1.0347294885929064,young,Q5,0.8591217676910476,1.9244404303446727
R_00318,-0.7704651627860021,1.7150812144530505,0,1,1,2,1,-0.9687207274080197,0.9252946345560167,-1.6581659029172024,young_adult,Q5,0.22919066664273446,2.1550492373530385
