agent_id,client_type,satisfaction_level,age,income,products,status,preferred_channel,governorate
425,retail,0.6853282783153486,30,400.0,1,active,branch,Mahdia
426,retail,0.7856189969480798,41,1978.1,1,active,branch,Gafsa
427,retail,0.6629217537374685,32,1148.6,2,active,branch,Nabeul
428,retail,0.6204664510631627,37,1138.65,1,active,branch,Ariana
429,retail,0.6017225405378804,31,777.21,2,active,branch,Sfax
430,retail,0.9868298795373741,32,1368.79,6,active,branch,Sfax
431,retail,0.638581134634738,36,978.94,1,active,branch,Sfax
432,retail,0.6739766415370846,49,2323.66,1,active,branch,Tunis
433,retail,0.6996618217151062,23,788.22,5,active,branch,Ben Arous
434,retail,0.6553730807359198,44,2369.99,1,active,branch,Tunis
435,retail,0.6276402075175628,30,832.28,2,active,branch,Sousse
436,retail,0.5432098153256999,35,568.85,1,active,branch,Kairouan
437,retail,0.5274424255140151,55,400.0,1,active,branch,Nabeul
438,retail,0.6370666509856845,38,1259.26,1,active,branch,Kairouan
439,retail,0.5429149173127474,35,1097.26,1,active,branch,Tunis
440,retail,0.6143474712967582,42,1428.6283637128895,1,active,branch,Ariana
441,retail,0.6140745952973874,38,631.24,1,active,branch,Sousse
442,retail,0.6425087611014082,18,1503.9,2,active,branch,Tunis
443,retail,0.6227569589576057,48,400.0,1,active,branch,Tunis
444,retail,0.6552744399784831,46,952.29,1,active,branch,Tunis
445,retail,0.5872632736194002,48,1285.32,1,active,branch,Tunis
446,retail,0.5989373487254657,46,3659.89,1,active,branch,Tunis
447,retail,0.4679727962827834,42,1032.71,1,active,branch,Sousse
448,retail,0.6738856380266695,44,1870.58,2,active,branch,Sousse
449,retail,0.5903458230895364,35,1559.54,1,active,branch,Tunis
450,retail,0.6700303869765654,55,653.63,1,active,branch,Mahdia
451,retail,0.6318776738207291,51,576.39,1,active,branch,Ben Arous
452,retail,0.6155139186595794,60,726.76,2,active,branch,Nabeul
453,retail,0.5729032316630992,36,1119.58,5,active,branch,Sfax
454,retail,0.6580894643966538,37,1503.2,1,active,branch,Sfax
455,retail,0.568182250756673,41,1379.9,1,active,branch,Ariana
456,retail,0.33148957909987625,42,495.0,4,active,branch,Sfax
457,retail,0.6096482649624417,50,1512.09,3,active,branch,Tunis
458,retail,0.50863707034732,26,1491.64,1,active,branch,Gafsa
459,retail,0.5308693565560265,34,1591.73,1,active,branch,Tunis
460,retail,0.6542531495514805,31,759.14,1,active,branch,Sousse
461,retail,0.5817566263512443,28,737.32,1,active,branch,Sfax
462,retail,0.5962637046609242,38,1216.45,1,active,branch,Tunis
463,retail,0.6145064282884387,60,635.42,1,active,branch,Kairouan
464,retail,0.729260796399207,30,1433.91,2,active,branch,Gafsa
465,retail,0.5883997747774783,45,2317.18,3,active,branch,Tunis
466,retail,0.5568370305006846,39,445.44,1,active,branch,Gafsa
467,retail,0.6700473871930123,46,1230.18,1,active,branch,Tunis
468,retail,0.6256138475390423,60,983.62,1,active,branch,Tunis
469,retail,0.5105722198870111,52,597.73,1,active,branch,Ben Arous
470,retail,0.6886935988757973,40,924.91,1,active,branch,Sfax
471,retail,0.5804973103257429,46,924.15,3,active,branch,Tunis
472,retail,0.6342279100004072,56,1427.48,1,active,branch,Tunis
473,retail,0.6374860824059444,41,2332.67,3,active,branch,Tunis
474,retail,0.6836976176806041,43,1253.1,2,active,branch,Ariana
475,retail,0.6193864235221879,44,802.0225999346313,1,active,branch,Manouba
476,retail,0.6904113185725196,28,1091.35,1,active,branch,Ben Arous
477,retail,0.6935654603590247,27,2012.07,2,active,branch,Tunis
478,retail,0.5396814235964477,45,614.9,3,active,branch,Sfax
479,retail,0.6815033100719485,26,2342.23,1,active,branch,Tunis
480,retail,0.6625096878263169,50,1345.54,1,active,branch,Kairouan
481,retail,0.5880854044716375,37,812.29,2,active,branch,Nabeul
482,retail,0.725747379791356,61,2072.31,3,active,branch,Tunis
483,retail,0.6228828739805594,60,2106.21,1,active,branch,Tunis
484,retail,0.6731987285948945,49,2158.31,2,active,branch,Tunis
485,retail,0.815581343934723,18,1378.39,3,active,branch,Tunis
486,retail,0.6526720593405116,27,697.33,1,active,branch,Nabeul
487,retail,0.6370867346881885,18,868.27,5,active,branch,Mahdia
488,retail,0.706726553070871,25,1382.49,3,active,branch,Tunis
489,retail,0.6069287434784801,42,879.69,1,active,branch,Tunis
490,retail,0.657219671861068,27,1003.4,1,active,branch,Sfax
491,retail,0.62539100081914,46,906.83,1,active,branch,Sfax
492,retail,0.5437550531363935,40,1179.03,1,active,branch,Sousse
493,retail,0.5696785546099424,18,634.859183956276,2,active,branch,Sousse
494,retail,0.6176622818790812,47,589.0285688813698,1,active,branch,Sousse
495,retail,0.6683950736517613,52,2771.96,2,active,branch,Tunis
496,retail,0.6004801392198665,49,526.72,1,active,branch,Sousse
497,retail,0.5214010849924022,40,1025.07,5,active,branch,Sfax
498,retail,0.5481068740617623,39,2586.9290779713165,2,active,branch,Ariana
499,retail,0.6481458803227921,55,1525.7,2,active,branch,Ben Arous
500,retail,0.6076140045478142,37,471.18473660701017,1,active,branch,Mahdia
501,retail,0.5837393916843008,31,613.58,3,active,branch,Sousse
502,retail,0.6511073324108474,54,866.4207942842669,1,active,branch,Tunis
503,retail,0.6616375882121084,50,685.46,1,active,branch,Mahdia
504,retail,0.6289378482998581,54,1123.13,2,active,branch,Gafsa
505,retail,0.6267319067704957,43,794.14,1,active,branch,Monastir
506,retail,0.7434586542383832,28,1190.75,3,active,branch,Ariana
507,retail,0.7710364142302124,43,651.92,2,active,branch,Sousse
508,retail,0.6982305522137634,44,874.48,1,active,branch,Ben Arous
509,retail,0.6154331008239999,37,1027.14,1,active,branch,Tunis
510,retail,0.7219910649212535,51,2313.01,2,active,branch,Ariana
511,retail,0.5658768864410924,27,1667.7975312612327,1,active,branch,Sfax
512,retail,0.5828904057671064,28,896.9399233580741,2,active,branch,Sousse
513,retail,0.6441014679566449,43,730.05,1,active,branch,Sousse
514,retail,0.5751538487878497,45,518.83,3,active,branch,Sousse
515,retail,0.4331451609582755,33,1273.49,1,active,branch,Tunis
516,retail,0.674300413390751,36,2028.93,1,active,branch,Tunis
517,retail,0.5550036781985854,41,1114.82,1,active,branch,Ariana
518,retail,0.7494608477812353,45,1128.48,1,active,branch,Nabeul
519,retail,0.5984536085370793,36,1911.23,2,active,branch,Tunis
520,retail,0.6669450390020694,57,646.69,2,active,branch,Sfax
521,retail,0.7194748968617859,43,2851.29,1,active,branch,Tunis
522,retail,0.6047728638476529,51,529.67,1,active,branch,Sfax
523,retail,0.4984372053459018,55,806.93,1,active,branch,Tunis
524,retail,0.5266003215732229,45,1032.79,2,active,branch,Tunis
525,retail,0.657335727277624,51,891.52,2,active,branch,Sousse
526,retail,0.6714341249814809,32,1683.18,7,active,branch,Ariana
527,retail,0.7168043767953153,30,1004.4,1,active,branch,Ariana
528,retail,0.7060835106236163,30,953.55,3,active,branch,Ariana
529,retail,0.4637660092141454,38,851.34,1,active,branch,Sousse
530,retail,0.628310342333838,28,1726.14,1,active,branch,Ariana
531,retail,0.4629377612166487,51,1464.71,1,active,branch,Sousse
532,retail,0.5970458536388196,57,1749.84,1,active,branch,Tunis
533,retail,0.6417452071353319,28,1441.19,2,active,branch,Sfax
534,retail,0.62512273430878,25,1175.57,1,active,branch,Tunis
535,retail,0.7246862232321393,68,1533.63,1,active,branch,Tunis
536,retail,0.5607979557253457,28,1315.84,1,active,branch,Tunis
537,retail,0.6375411970495246,43,557.82,2,active,branch,Ariana
538,retail,0.538094334940868,32,1458.23,1,active,branch,Sousse
539,retail,0.6787688013706396,45,1220.3,1,active,branch,Tunis
540,retail,0.6609161579881485,40,890.35,3,active,branch,Sfax
541,retail,0.640613064000299,20,1207.99,1,active,branch,Nabeul
542,retail,0.504853050806953,29,795.49,5,active,branch,Bizerte
543,retail,0.5810227076812572,37,1107.24,1,active,branch,Tunis
544,retail,0.6692349476380501,18,921.78,1,active,branch,Tunis
545,retail,0.6024949028092307,47,1292.26,3,active,branch,Tunis
546,retail,0.5754616844524629,52,784.32,1,active,branch,Ben Arous
547,retail,0.6057693347739558,34,1294.69,2,active,branch,Sfax
548,retail,0.7137271703771536,53,736.16,3,active,branch,Sfax
549,retail,0.6757607568815132,33,1055.61,3,active,branch,Ariana
550,retail,0.7386207787475775,54,742.57,2,active,branch,Kairouan
551,retail,0.6918414904821603,42,1501.95,3,active,branch,Sfax
552,retail,0.5567548324675284,46,1382.11,3,active,branch,Manouba
553,retail,0.599029359872802,30,1181.3,4,active,branch,Mahdia
554,retail,0.5651845316165155,49,828.72,1,active,branch,Gafsa
555,retail,0.5866158869584449,18,1151.16,1,active,branch,Sfax
556,retail,0.5684360568465243,42,1075.45,1,active,branch,Sousse
557,retail,0.5290797518826281,29,686.94,1,active,branch,Sfax
558,retail,0.663871147210623,37,448.31,2,active,branch,Nabeul
559,retail,0.6759268545043664,35,593.49,4,active,branch,Manouba
560,retail,0.6433612627904741,53,842.51,2,active,branch,Nabeul
561,retail,0.6634426504685228,32,2999.25,1,active,branch,Manouba
562,retail,0.5941927578244497,51,1138.61,2,active,branch,Tunis
563,retail,0.5587392908524175,18,1100.38,1,active,branch,Tunis
564,retail,0.6990797387980586,60,616.01,1,active,branch,Sfax
565,retail,0.6336242130195539,38,1076.27,1,active,branch,Tunis
566,retail,0.6148771502460715,41,1271.34,3,active,branch,Tunis
567,retail,0.49609422768828443,39,1073.14,1,active,branch,Bizerte
568,retail,0.5979239810463886,50,400.0,1,active,branch,Gafsa
569,retail,0.5649484844524777,18,1160.01,1,active,branch,Ariana
570,retail,0.6310195257502415,50,1509.4,1,active,branch,Tunis
571,retail,0.5776536043116676,32,886.56,1,active,branch,Sousse
572,retail,0.5767740153114193,34,1172.56,4,active,branch,Tunis
573,retail,0.6274304988535181,35,1512.36,1,active,branch,Manouba
574,retail,0.6587357771968727,32,1461.24,1,active,branch,Monastir
575,retail,0.6556528975693217,36,460.91,2,active,branch,Manouba
576,retail,0.6776370488983571,43,984.7,1,active,branch,Nabeul
577,retail,0.6868464315453118,40,700.64,3,active,branch,Mahdia
578,retail,0.6320651742071743,49,1046.07,1,active,branch,Bizerte
579,retail,0.6865641192902142,46,531.45,2,active,branch,Gafsa
580,retail,0.5433052473151728,26,1925.86,4,active,branch,Tunis
581,retail,0.6235595309188808,47,635.54,1,active,branch,Gafsa
582,retail,0.607928049262358,46,774.2,1,active,branch,Manouba
583,retail,0.6227543704360828,35,854.47,1,active,branch,Tunis
584,retail,0.7075727170660124,37,400.0,1,active,branch,Sousse
585,retail,0.7203205969505833,44,729.34,4,active,branch,Manouba
586,retail,0.5659886009941616,58,1473.63,1,active,branch,Tunis
587,retail,0.6085408798140844,39,1003.59,1,active,branch,Nabeul
588,retail,0.7192057149389501,50,1020.43,1,active,branch,Kairouan
589,retail,0.6053839388295879,50,593.61,1,active,branch,Tunis
590,retail,0.8141029357243212,44,1520.4735100512755,2,active,branch,Sousse
591,retail,0.463171529982275,39,711.63,1,active,branch,Nabeul
592,retail,0.527173058695962,46,1191.6,2,active,branch,Tunis
593,retail,0.6807204343513589,21,1106.49,1,active,branch,Tunis
594,retail,0.7296031790319478,28,611.15,2,active,branch,Ben Arous
595,retail,0.8148588465002623,54,1439.38,7,active,branch,Bizerte
596,retail,0.665928780384013,56,1321.62,1,active,branch,Sousse
597,retail,0.672865606833957,51,2066.31,3,active,branch,Ariana
598,retail,0.5799604401584397,18,1632.65,1,active,branch,Sfax
599,retail,0.7237731076497873,33,1141.34,1,active,branch,Nabeul
600,retail,0.5232479364648275,45,818.05,1,active,branch,Sfax
601,corporate,0.6764408792796652,40,6879.509166666667,1,active,branch,Sousse
602,corporate,0.6505094273095141,40,4361.024166666667,1,active,branch,Gafsa
603,corporate,0.4905330025136752,40,5523.6325,2,active,branch,Ben Arous
604,corporate,0.5224048476550207,40,7842.829166666666,4,active,branch,Tunis
605,corporate,0.6850830152479951,40,39221.612499999996,5,active,branch,Tunis
606,corporate,0.5874005873033357,40,865.2125,2,active,branch,Tunis
607,corporate,0.7685888719209856,40,333696.95583333337,6,active,branch,Ben Arous
608,corporate,0.6866996076974659,40,4223.675,5,active,branch,Bizerte
609,corporate,0.3859942244123246,40,2603.3175,1,active,branch,Monastir
610,corporate,0.6884228309663443,40,4770.0216666666665,1,active,branch,Sfax
611,corporate,0.5882063682573377,40,1605.2933333333333,2,active,branch,Tunis
612,corporate,0.6192789453293236,40,4619.549166666667,3,active,branch,Tunis
613,corporate,0.6299733405185812,40,1424.6608333333334,1,active,branch,Tunis
614,corporate,0.7049572737440248,40,5767.778333333333,1,active,branch,Bizerte
615,corporate,0.5378077669337532,40,7165.695833333334,4,active,branch,Sfax
616,corporate,0.48778472826250413,40,8107.5408333333335,5,active,branch,Ariana
617,corporate,0.5947126697208798,40,8141.721666666667,2,active,branch,Ariana
618,corporate,0.583434137935777,40,11548.5225,1,active,branch,Monastir
619,corporate,0.5618605664704375,40,6103.636666666666,3,active,branch,Tunis
620,corporate,0.6913860697509421,40,6236.826666666667,3,active,branch,Ariana
621,corporate,0.6330406499142885,40,8252.300000000001,3,active,branch,Gafsa
622,corporate,0.5663939880351955,40,7340.065,2,active,branch,Ariana
623,corporate,0.6587322398743601,40,4042.8416666666667,3,active,branch,Tunis
624,corporate,0.5541441230491976,40,32827.97,2,active,branch,Monastir
625,corporate,0.6519060818999683,40,3365.4575,2,active,branch,Sfax
626,corporate,0.5621637196915938,40,4197.0025,2,active,branch,Sfax
627,corporate,0.5947016899621724,40,1184.5416666666667,2,active,branch,Tunis
628,corporate,0.5129743588475479,40,7512.985833333333,2,active,branch,Sfax
629,corporate,0.6068709417999424,40,40116.54833333333,3,active,branch,Bizerte
630,corporate,0.5663998039419004,40,7676.171666666666,1,active,branch,Tunis
631,corporate,0.5793523419126604,40,7685.037499999999,1,active,branch,Sousse
632,corporate,0.6955891608840257,40,70385.73583333332,4,active,branch,Tunis
633,corporate,0.4711668723459335,40,6650.865833333333,1,active,branch,Monastir
634,corporate,0.5676612553671557,40,2433.266666666667,4,active,branch,Tunis
635,corporate,0.587362649473899,40,56867.4675,2,active,branch,Bizerte
636,corporate,0.6135632826823197,40,4672.0824999999995,3,active,branch,Sousse
637,corporate,0.5776997780002519,40,55667.25083333333,2,active,branch,Sfax
638,corporate,0.7628431746683241,40,68105.9475,3,active,branch,Monastir
639,corporate,0.6690569624001877,40,1831.694166666667,1,active,branch,Tunis
640,corporate,0.5876751208564113,40,5589.37,2,active,branch,Tunis
641,corporate,0.6204693359969726,40,1581.2700000000002,1,active,branch,Ariana
642,corporate,0.6268236237876581,40,4553.078333333334,2,active,branch,Kairouan
643,corporate,0.6576665129018118,40,81188.54166666667,3,active,branch,Tunis
644,corporate,0.5091284060128238,40,4664.6825,4,active,branch,Gafsa
645,corporate,0.5518308044493867,40,1064.0308333333335,1,active,branch,Sfax
646,corporate,0.6242589428889629,40,4698.824166666666,5,active,branch,Tunis
647,corporate,0.6066439628713708,40,3566.2325,4,active,branch,Tunis
648,corporate,0.6565674958253972,40,7690.305833333333,4,active,branch,Mahdia
649,corporate,0.5855661676546075,40,3362.1425,3,active,branch,Tunis
650,corporate,0.6354850319384603,40,1700.2358333333334,1,active,branch,Kairouan
651,corporate,0.5794359284679839,40,2627.2933333333335,3,active,branch,Tunis
652,corporate,0.5988553264656441,40,6808.883333333334,3,active,branch,Tunis
653,corporate,0.5474121595786098,40,41274.96083333334,2,active,branch,Tunis
654,corporate,0.6798201401477961,40,3412.226666666667,3,active,branch,Mahdia
655,corporate,0.6450491239104963,40,3917.659166666667,2,active,branch,Tunis
656,corporate,0.425716313967569,40,5634.697499999999,5,active,branch,Sousse
657,corporate,0.6386710911860703,40,3714.2941666666666,5,active,branch,Gafsa
658,corporate,0.46021126622794706,40,72885.62166666666,2,active,branch,Tunis
659,corporate,0.7087883091324645,40,7572.538333333334,1,active,branch,Sousse
660,corporate,0.6070062490495859,40,5425.706666666667,3,active,branch,Tunis
661,corporate,0.6036818806656216,40,8033.775000000001,4,active,branch,Kairouan
662,corporate,0.5799219665358842,40,3805.565,2,active,branch,Mahdia
663,corporate,0.6504753216513456,40,7000.68,5,active,branch,Tunis
664,corporate,0.6285538828805036,40,4523.695,4,active,branch,Tunis
665,corporate,0.6316780089802758,40,3377.414166666667,2,active,branch,Tunis
666,corporate,0.7885885500080934,40,4605.570833333333,1,active,branch,Tunis
667,corporate,0.6032114608619852,40,22183.5525,3,active,branch,Tunis
668,corporate,0.6399575367499502,40,6160.941666666667,3,active,branch,Monastir
669,corporate,0.5979469019343613,40,4236.698333333333,2,active,branch,Tunis
670,corporate,0.4671492226401951,40,4447.0199999999995,1,active,branch,Tunis
671,corporate,0.5713452473973203,40,16609.679166666665,3,active,branch,Sfax
672,corporate,0.4569890305550583,40,1675.0,2,active,branch,Monastir
673,corporate,0.6451706695678429,40,8064.5925,2,active,branch,Sfax
674,corporate,0.6093072552610351,40,68076.6725,2,active,branch,Kairouan
675,corporate,0.6012825144748359,40,7250.080000000001,2,active,branch,Tunis
676,corporate,0.5380893282904242,40,2373.145,2,active,branch,Tunis
677,corporate,0.5300771415527569,40,4192.515833333334,3,active,branch,Tunis
678,corporate,0.6540311212254099,40,54391.45916666667,2,active,branch,Manouba
679,corporate,0.6067576996398185,40,6887.451666666667,4,active,branch,Ariana
680,corporate,0.6350308253218724,40,5757.694166666667,3,active,branch,Tunis
681,corporate,0.5113846155711951,40,5503.388333333333,2,active,branch,Bizerte
682,corporate,0.5772026040612864,40,6713.595,2,active,branch,Tunis
683,corporate,0.7368712315387989,40,1497.7866666666666,1,active,branch,Tunis
684,corporate,0.6084055217843356,40,5188.690833333333,3,active,branch,Sousse
685,corporate,0.5620097726488769,40,5470.32,1,active,branch,Manouba
686,corporate,0.6122066282954827,40,5166.025833333333,7,active,branch,Sousse
687,corporate,0.6142303858028545,40,1879.5291666666665,1,active,branch,Tunis
688,corporate,0.7076171160905971,40,2678.1566666666668,1,active,branch,Mahdia
689,corporate,0.6221685945706289,40,3156.8733333333334,3,active,branch,Tunis
690,corporate,0.5850076527881739,40,4083.459166666667,2,active,branch,Sfax
691,corporate,0.6571892761205901,40,7646.4158333333335,2,active,branch,Ariana
692,corporate,0.5911507736050113,40,4956.9525,3,active,branch,Gafsa
693,corporate,0.5774871646897053,40,3502.9366666666665,3,active,branch,Sfax
694,corporate,0.5181209729820432,40,6136.9775,3,active,branch,Tunis
695,corporate,0.6613997960044892,40,3480.1124999999997,2,active,branch,Tunis
696,corporate,0.43165604804116686,40,4794.1466666666665,1,active,branch,Sfax
697,corporate,0.657255175925986,40,1862.2691666666667,1,active,branch,Tunis
698,corporate,0.6316267990305665,40,6411.6575,5,active,branch,Manouba
699,corporate,0.6954595517608169,40,7974.919999999999,2,active,branch,Kairouan
700,corporate,0.4092751565537404,40,82925.06916666667,2,active,branch,Sousse
701,corporate,0.5693167021171109,40,3755.2641666666664,4,active,branch,Bizerte
702,corporate,0.6838678174835481,40,4015.8583333333336,4,active,branch,Bizerte
703,corporate,0.5767224918059809,40,1019.5450000000001,1,active,branch,Ariana
704,corporate,0.8903590542583206,40,7071.488333333334,7,active,branch,Tunis
705,corporate,0.5741452659503201,40,2071.8508333333334,1,active,branch,Monastir
706,corporate,0.7327357972310422,40,73444.04,2,active,branch,Tunis
707,corporate,0.6632397590188412,40,7872.835,4,active,branch,Monastir
708,corporate,0.7059771872279932,40,4865.134166666667,3,active,branch,Sfax
709,corporate,0.5130584643135041,40,2896.5791666666664,1,active,branch,Kairouan
710,corporate,0.5646757140724817,40,4709.310833333334,2,active,branch,Monastir
711,corporate,0.6432626972032828,40,7672.616666666666,2,active,branch,Monastir
712,corporate,0.7302166317697312,40,6929.53,5,active,branch,Tunis
713,corporate,0.49817962972733,40,7779.330833333333,2,active,branch,Tunis
714,corporate,0.6068212095450995,40,11731.531666666668,4,active,branch,Sfax
715,corporate,0.7549817860236018,40,6155.240833333333,3,active,branch,Tunis
716,corporate,0.632316011935774,40,6936.919999999999,1,active,branch,Sfax
717,corporate,0.6588817507290691,40,8125.566666666667,1,active,branch,Monastir
718,corporate,0.6157418255423139,40,2543694.4499999997,2,active,branch,Bizerte
719,corporate,0.5624448247415046,40,4000.3891666666664,3,active,branch,Sousse
720,corporate,0.6201582362612194,40,1943.37,1,active,branch,Kairouan
721,corporate,0.5828542075158241,40,3552.8058333333333,2,active,branch,Sfax
722,corporate,0.42951999207333624,40,7875.850833333334,2,active,branch,Ariana
723,corporate,0.5667833174091265,40,5114.805,2,active,branch,Sfax
724,corporate,0.5923286477315909,40,4274.890833333334,2,active,branch,Ariana
725,corporate,0.5860043219235929,40,3653.2025,2,active,branch,Sfax
726,corporate,0.7498563344581679,40,1382.8999999999999,1,active,branch,Bizerte
727,corporate,0.6337439424353832,40,6153.180833333333,4,active,branch,Ariana
728,corporate,0.5208163274512644,40,8311.935833333333,4,active,branch,Ben Arous
729,corporate,0.6328362184351848,40,7557.428333333333,2,active,branch,Sfax
730,corporate,0.6508435539334704,40,64280.6,3,active,branch,Sfax
731,corporate,0.7454671527509339,40,8039.958333333333,6,active,branch,Sfax
732,corporate,0.527222205402909,40,3179.683333333333,2,active,branch,Tunis
733,corporate,0.6852238711725651,40,8056.401666666668,2,active,branch,Sousse
734,corporate,0.5450915661544452,40,7851.935,2,active,branch,Ariana
735,corporate,0.6635628156939382,40,8079.0275,4,active,branch,Tunis
736,corporate,0.6139935413754637,40,4593.5675,4,active,branch,Ariana
737,corporate,0.5943476799524475,40,5941.2266666666665,2,active,branch,Sousse
738,corporate,0.6464522468654806,40,6206.1016666666665,3,active,branch,Sfax
739,corporate,0.449461393342572,40,2135.6558333333332,2,active,branch,Tunis
740,corporate,0.586452083744419,40,2249.443333333333,2,active,branch,Tunis
741,corporate,0.619926340951359,40,5164.485833333333,1,active,branch,Tunis
742,corporate,0.5972200911656437,40,6213.403333333333,2,active,branch,Ariana
743,corporate,0.6435846479531797,40,1744.7783333333334,1,active,branch,Sfax
744,corporate,0.6712691563844655,40,4550.9991666666665,2,active,branch,Monastir
745,corporate,0.6444328665251078,40,8075.880833333334,2,active,branch,Tunis
746,corporate,0.5554527470284207,40,5536.561666666667,1,active,branch,Tunis
747,corporate,0.4462933125817221,40,6713.925,2,active,branch,Ben Arous
748,corporate,0.6169296157538101,40,5952.116666666666,2,active,branch,Tunis
749,corporate,0.6736649049136315,40,44484.55833333333,3,active,branch,Tunis
750,corporate,0.6412228582267067,40,5119.381666666667,5,active,branch,Sfax
751,corporate,0.702735581523801,40,2048.2933333333335,1,active,branch,Tunis
752,corporate,0.53667862363775,40,3259.23,2,active,branch,Manouba
753,corporate,0.6865205357558514,40,4121.570833333333,7,active,branch,Monastir
754,corporate,0.6003650613069796,40,3763.3433333333337,2,active,branch,Tunis
755,corporate,0.47839655386523583,40,4078.8766666666666,1,active,branch,Tunis
756,corporate,0.6247040063732415,40,5908.823333333334,1,active,branch,Sfax
757,corporate,0.6916132935500697,40,4420.015,3,active,branch,Tunis
758,corporate,0.6259235960898802,40,6008.189166666667,3,active,branch,Gafsa
759,corporate,0.587653421849335,40,43116.74333333333,3,active,branch,Sfax
760,corporate,0.6441926912759125,40,2033.4491666666665,2,active,branch,Monastir
761,corporate,0.6009167738775314,40,5139.88,1,active,branch,Tunis
762,corporate,0.6643212849066428,40,7073.618333333333,1,active,branch,Tunis
763,corporate,0.647215671154004,40,6523.974999999999,2,active,branch,Monastir
764,corporate,0.5843014201631623,40,1342.035,3,active,branch,Ariana
765,corporate,0.6043251664919554,40,22245.661666666667,4,active,branch,Sousse
766,corporate,0.6695253685100551,40,2414.8366666666666,1,active,branch,Tunis
767,corporate,0.6515999405194403,40,2478.8341666666665,2,active,branch,Mahdia
768,corporate,0.6066237639251625,40,958.2175000000001,1,active,branch,Monastir
769,corporate,0.5821372789801729,40,2350.554166666667,2,active,branch,Sousse
770,corporate,0.5280071392133491,40,6067.69,4,active,branch,Tunis
771,corporate,0.6313097580744998,40,5231.804166666667,5,active,branch,Kairouan
772,corporate,0.6450658444137807,40,2289.935,1,active,branch,Ben Arous
773,corporate,0.5333970711575147,40,7706.906666666667,1,active,branch,Tunis
774,corporate,0.638619296568044,40,4361.675833333334,1,active,branch,Tunis
775,corporate,0.793677997075572,40,6472.910833333332,3,active,branch,Sousse
776,corporate,0.5779217478139694,40,6485.650833333333,2,active,branch,Tunis
777,corporate,0.6694398584458022,40,386853.7391666667,3,active,branch,Ben Arous
778,corporate,0.4781025577646269,40,74635.03166666666,3,active,branch,Sfax
779,corporate,0.6244832275863583,40,5571.195,1,active,branch,Tunis
780,corporate,0.6519189882245137,40,6942.736666666667,2,active,branch,Ariana
781,corporate,0.650179392975627,40,4087.1558333333337,3,active,branch,Tunis
782,corporate,0.6989957571153353,40,7978.927500000001,2,active,branch,Tunis
783,corporate,0.5762361631449995,40,7564.315833333333,1,active,branch,Sousse
784,corporate,0.5391549446850341,40,69163.58416666667,3,active,branch,Kairouan
785,corporate,0.6673718724757319,40,1036.3425,1,active,branch,Sfax
786,corporate,0.7225650061591952,40,7069.794999999999,3,active,branch,Tunis
787,corporate,0.7101258574971933,40,8019.928333333333,3,active,branch,Tunis
788,corporate,0.5689304639103527,40,2900.1825000000003,1,active,branch,Ariana
789,corporate,0.5584604457873383,40,79642.24666666666,2,active,branch,Tunis
790,corporate,0.7002089564835015,40,8157.578333333334,4,active,branch,Tunis
791,corporate,0.7834661040106505,40,6073.580833333333,7,active,branch,Tunis
792,corporate,0.6614748853275703,40,2156.1858333333334,2,active,branch,Tunis
793,corporate,0.6174164589170771,40,6708.6016666666665,4,active,branch,Ariana
794,corporate,0.6482080634719866,40,1707.7133333333334,2,active,branch,Sfax
795,corporate,0.6470340250529225,40,7272.336666666666,1,active,branch,Tunis
796,corporate,0.6628919284375194,40,4666.6125,2,active,branch,Tunis
797,corporate,0.5935111777353614,40,6787.389999999999,3,active,branch,Sfax
798,corporate,0.5590934196083776,40,1661.0808333333334,1,active,branch,Ariana
799,corporate,0.5463766784612624,40,5309.1866666666665,3,active,branch,Tunis
800,corporate,0.5067089822950681,40,7205.944166666667,1,active,branch,Tunis
